family,condition,temperature_bin,cycle,capacity_test_mAh,temperature_mean_C,temperature_min_C,temperature_max_C,full_discharge_mAh,total_rows,soc_start,soc_end,soh,replicate_index,replicate_count,new_relative_path,file_size_bytes
random,Highway,25C,325,1264.8,24.93226,24.7,25.3,1261.1,6054,1,0,0.84618987,1,1,random\25C\random_highway_cycle325_cap1264p8mAh.csv,307598
random,Highway,25C,327,1210.9,24.729027,24.2,25.3,1202.4,3669,1,0,0.82278997,1,1,random\25C\random_highway_cycle327_cap1210p9mAh.csv,188061
random,Highway,25C,327,1218.6,24.938544,24.5,25.5,1212.9,4216,1,0,0.83129818,1,1,random\25C\random_highway_cycle327_cap1218p6mAh.csv,215433
random,Highway,25C,327,1249.5,24.919894,24.8,25.0,1247.1,6394,1,0,0.85063653,1,1,random\25C\random_highway_cycle327_cap1249p5mAh.csv,334312
random,Highway,25C,327,1261.4,25.073428,24.7,25.8,1256.8,4565,1,0,0.85137689,1,1,random\25C\random_highway_cycle327_cap1261p4mAh.csv,231440
random,Highway,25C,328,1211.6,24.822698,24.5,25.5,1206.1,3432,1,0,0.83031798,1,1,random\25C\random_highway_cycle328_cap1211p6mAh.csv,174642
random,Highway,25C,328,1213.1,24.627945,24.4,24.9,1209.5,5933,1,0,0.82675663,1,1,random\25C\random_highway_cycle328_cap1213p1mAh.csv,308716
random,Highway,25C,328,1218.5,24.689996,24.3,25.1,1215.4,5298,1,0,0.83418909,1,1,random\25C\random_highway_cycle328_cap1218p5mAh.csv,277098
random,Highway,25C,328,1222.3,24.998821,24.8,25.4,1218.4,5259,1,0,0.82693999,1,1,random\25C\random_highway_cycle328_cap1222p3mAh.csv,272670
random,Highway,25C,328,1227.2,24.849421,24.3,25.9,1219.6,4146,1,0,0.82930126,1,1,random\25C\random_highway_cycle328_cap1227p2mAh.csv,212924
random,Highway,25C,328,1227.5,24.920452,24.1,25.5,1222.1,3584,1,0,0.8352613,1,1,random\25C\random_highway_cycle328_cap1227p5mAh.csv,183738
random,Highway,25C,328,1230.9,24.687888,24.1,25.6,1224.7,4161,1,0,0.83603885,1,1,random\25C\random_highway_cycle328_cap1230p9mAh.csv,213276
random,Highway,25C,328,1256.4,25.032267,24.6,25.8,1253.6,5343,1,0,0.84611758,1,1,random\25C\random_highway_cycle328_cap1256p4mAh.csv,275137
random,Highway,25C,328,1265.5,24.767654,24.5,25.1,1262.8,5401,1,0,0.85639846,1,1,random\25C\random_highway_cycle328_cap1265p5mAh.csv,283924
random,Highway,25C,328,1284.3,24.875749,24.7,25.3,1280.2,5307,1,0,0.86438282,1,1,random\25C\random_highway_cycle328_cap1284p3mAh.csv,272660
random,Highway,25C,330,1227.3,25.169945,24.7,25.7,1219.5,4332,1,0,0.82110122,1,1,random\25C\random_highway_cycle330_cap1227p3mAh.csv,223157
random,Staircase,25C,285,1485.2,25.05372,24.7,25.9,1479.5,7541,1,0,1.0,1,1,random\25C\random_staircase_cycle285_cap1485p2mAh.csv,342404
random,Staircase,25C,289,1432.3,25.036087,24.8,26.0,1430.8,7579,1,0,0.9643819,1,1,random\25C\random_staircase_cycle289_cap1432p3mAh.csv,347819
random,Staircase,25C,295,1465.9,24.765645,24.5,25.3,1461.4,7344,1,0,1.0,1,1,random\25C\random_staircase_cycle295_cap1465p9mAh.csv,342785
random,Staircase,25C,295,1471.7,24.462302,24.2,25.1,1466.7,6828,1,0,1.0,1,1,random\25C\random_staircase_cycle295_cap1471p7mAh.csv,316827
random,Staircase,25C,296,1459.2,24.603633,24.5,24.8,1455.0,7267,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1459p2mAh.csv,340303
random,Staircase,25C,296,1460.7,24.668903,24.4,25.3,1456.1,7229,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1460p7mAh.csv,339900
random,Staircase,25C,296,1467.3,24.626486,24.5,24.9,1462.9,7200,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1467p3mAh.csv,352934
random,Staircase,25C,296,1468.9,25.029345,24.9,25.3,1466.2,7330,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1468p9mAh.csv,323979
random,Staircase,25C,296,1469.6,24.40084,24.1,24.8,1464.6,7496,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1469p6mAh.csv,343957
random,Staircase,25C,296,1472.3,24.36781,24.0,24.9,1468.4,6791,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1472p3mAh.csv,321947
random,Staircase,25C,296,1477.7,24.773691,24.6,25.4,1474.6,7602,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1477p7mAh.csv,353921
random,Staircase,25C,296,1478.1,25.0998,24.8,25.6,1472.9,6997,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1478p1mAh.csv,309429
random,Staircase,25C,296,1479.8,24.602025,24.3,25.0,1474.9,7407,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1479p8mAh.csv,341773
random,Staircase,25C,296,1481.6,24.971929,24.7,25.5,1478.4,7709,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1481p6mAh.csv,349196
random,Staircase,25C,296,1484.9,25.002019,24.7,25.6,1481.6,7132,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1484p9mAh.csv,330034
random,Staircase,25C,296,1485.8,24.931457,24.7,25.5,1481.8,6574,1,0,1.0,1,1,random\25C\random_staircase_cycle296_cap1485p8mAh.csv,296084
random,Staircase,25C,297,1372.7,25.101659,24.7,26.1,1371.5,6450,1,0,0.92425263,1,1,random\25C\random_staircase_cycle297_cap1372p7mAh.csv,291645
random,Staircase,25C,298,1494.7,25.053476,24.7,26.0,1489.3,7351,1,0,1.0,1,1,random\25C\random_staircase_cycle298_cap1494p7mAh.csv,334670
random,Staircase,25C,299,1417.1,24.793647,24.5,25.4,1415.9,7241,1,0,0.96670987,1,1,random\25C\random_staircase_cycle299_cap1417p1mAh.csv,328924
random,Staircase,25C,299,1419.9,24.472748,24.2,24.9,1418.8,6660,1,0,0.96480261,1,1,random\25C\random_staircase_cycle299_cap1419p9mAh.csv,312252
random,Staircase,25C,300,1411.9,24.66563,24.5,25.0,1411.3,7204,1,0,0.96758498,1,1,random\25C\random_staircase_cycle300_cap1411p9mAh.csv,323980
random,Staircase,25C,300,1412.3,24.704151,24.5,25.5,1411.4,7011,1,0,0.9668652,1,1,random\25C\random_staircase_cycle300_cap1412p3mAh.csv,334023
random,Staircase,25C,300,1416.6,24.442323,24.1,25.1,1415.4,6526,1,0,0.96393576,1,1,random\25C\random_staircase_cycle300_cap1416p6mAh.csv,304597
random,Staircase,25C,300,1416.7,24.672006,24.5,25.0,1415.7,7473,1,0,0.96551489,1,1,random\25C\random_staircase_cycle300_cap1416p7mAh.csv,345199
random,Staircase,25C,300,1426.1,25.054112,24.8,25.5,1424.3,7405,1,0,0.9648197,1,1,random\25C\random_staircase_cycle300_cap1426p1mAh.csv,340864
random,Staircase,25C,300,1428.6,24.397044,24.1,24.9,1427.5,6597,1,0,0.97031855,1,1,random\25C\random_staircase_cycle300_cap1428p6mAh.csv,312855
random,Staircase,25C,300,1430.2,24.600114,24.3,24.9,1429.4,6994,1,0,0.96648196,1,1,random\25C\random_staircase_cycle300_cap1430p2mAh.csv,330474
random,Staircase,25C,300,1432.1,25.040334,25.0,25.2,1432.2,7733,1,0,0.97494724,1,1,random\25C\random_staircase_cycle300_cap1432p1mAh.csv,353262
random,Staircase,25C,300,1439.6,24.824352,24.6,25.3,1439.9,7330,1,0,0.97421669,1,1,random\25C\random_staircase_cycle300_cap1439p6mAh.csv,344572
random,Staircase,25C,300,1440.5,25.049266,24.7,25.8,1439.6,6747,1,0,0.970099,1,1,random\25C\random_staircase_cycle300_cap1440p5mAh.csv,312811
random,Staircase,25C,300,1443.5,24.98424,24.7,25.9,1442.3,7424,1,0,0.97428456,1,1,random\25C\random_staircase_cycle300_cap1443p5mAh.csv,341910
random,Staircase,25C,300,1447.1,24.964264,24.7,25.6,1446.1,6173,1,0,0.97395343,1,1,random\25C\random_staircase_cycle300_cap1447p1mAh.csv,277426
random,Staircase,25C,302,1338.4,25.079779,24.7,25.8,1337.8,6874,1,0,0.90115809,1,1,random\25C\random_staircase_cycle302_cap1338p4mAh.csv,310358
random,Staircase,25C,302,1438.9,24.99005,24.7,25.6,1437.4,7347,1,0,0.96266809,1,1,random\25C\random_staircase_cycle302_cap1438p9mAh.csv,338293
random,Staircase,25C,307,1302.8,25.138243,24.7,25.9,1301.1,5397,1,0,0.87718826,1,1,random\25C\random_staircase_cycle307_cap1302p8mAh.csv,251040
random,Staircase,25C,307,1353.8,24.701108,24.5,25.1,1354.0,7127,1,0,0.92352821,1,1,random\25C\random_staircase_cycle307_cap1353p8mAh.csv,333582
random,Staircase,25C,307,1355.7,24.38537,24.2,24.9,1353.9,7587,1,0,0.92117959,1,1,random\25C\random_staircase_cycle307_cap1355p7mAh.csv,336213
random,Staircase,25C,307,1379.7,24.985485,24.9,25.3,1379.2,6848,1,0,0.93927429,1,1,random\25C\random_staircase_cycle307_cap1379p7mAh.csv,305227
random,Staircase,25C,307,1394.2,24.967892,24.7,25.5,1392.3,6229,1,0,0.94100972,1,1,random\25C\random_staircase_cycle307_cap1394p2mAh.csv,294040
random,Staircase,25C,308,1347.8,24.435867,24.1,25.0,1347.2,5802,1,0,0.9171203,1,1,random\25C\random_staircase_cycle308_cap1347p8mAh.csv,273545
random,Staircase,25C,308,1351.0,24.705364,24.4,25.5,1350.6,6152,1,0,0.92489902,1,1,random\25C\random_staircase_cycle308_cap1351p0mAh.csv,290488
random,Staircase,25C,308,1353.0,24.657648,24.5,25.6,1351.7,7048,1,0,0.92210182,1,1,random\25C\random_staircase_cycle308_cap1353p0mAh.csv,324810
random,Staircase,25C,308,1354.0,24.617528,24.4,24.9,1354.1,6595,1,0,0.9279057,1,1,random\25C\random_staircase_cycle308_cap1354p0mAh.csv,305150
random,Staircase,25C,308,1359.5,25.036236,24.8,25.5,1358.8,6615,1,0,0.91976186,1,1,random\25C\random_staircase_cycle308_cap1359p5mAh.csv,304731
random,Staircase,25C,308,1368.0,24.307062,24.0,24.7,1367.5,6839,1,0,0.92915846,1,1,random\25C\random_staircase_cycle308_cap1368p0mAh.csv,321589
random,Staircase,25C,308,1368.7,24.559762,24.3,25.2,1366.3,7237,1,0,0.92492229,1,1,random\25C\random_staircase_cycle308_cap1368p7mAh.csv,327649
random,Staircase,25C,308,1384.3,24.98135,24.6,25.9,1382.9,7303,1,0,0.93225133,1,1,random\25C\random_staircase_cycle308_cap1384p3mAh.csv,326793
random,Staircase,25C,308,1385.5,24.768689,24.5,25.4,1385.1,7170,1,0,0.93760574,1,1,random\25C\random_staircase_cycle308_cap1385p5mAh.csv,333670
random,Staircase,25C,308,1392.9,24.874691,24.7,25.3,1392.1,6804,1,0,0.93747476,1,1,random\25C\random_staircase_cycle308_cap1392p9mAh.csv,307259
random,Staircase,25C,310,1373.8,25.024151,24.7,25.6,1373.5,6418,1,0,0.9191142,1,1,random\25C\random_staircase_cycle310_cap1373p8mAh.csv,294079
random,Staircase,25C,312,1271.7,24.992168,24.7,25.4,1272.9,6448,1,0,0.85624832,1,1,random\25C\random_staircase_cycle312_cap1271p7mAh.csv,305642
random,Staircase,25C,312,1320.2,24.407125,24.2,24.8,1319.6,7368,1,0,0.89705782,1,1,random\25C\random_staircase_cycle312_cap1320p2mAh.csv,338672
random,Staircase,25C,312,1321.7,24.762542,24.5,25.6,1321.1,6797,1,0,0.9016304,1,1,random\25C\random_staircase_cycle312_cap1321p7mAh.csv,311746
random,Staircase,25C,312,1343.2,25.021983,24.9,25.2,1343.5,6091,1,0,0.91442576,1,1,random\25C\random_staircase_cycle312_cap1343p2mAh.csv,284585
random,Staircase,25C,312,1358.2,24.967839,24.7,25.3,1358.2,7080,1,0,0.91671166,1,1,random\25C\random_staircase_cycle312_cap1358p2mAh.csv,325289
random,Staircase,25C,313,1315.1,24.466808,24.1,25.6,1314.1,6354,1,0,0.89486935,1,1,random\25C\random_staircase_cycle313_cap1315p1mAh.csv,284250
random,Staircase,25C,313,1316.8,24.740066,24.4,25.4,1317.3,7530,1,0,0.90148559,1,1,random\25C\random_staircase_cycle313_cap1316p8mAh.csv,329204
random,Staircase,25C,313,1318.6,24.685122,24.5,24.9,1318.5,6493,1,0,0.8986574,1,1,random\25C\random_staircase_cycle313_cap1318p6mAh.csv,307452
random,Staircase,25C,313,1320.3,24.641538,24.5,25.1,1320.9,6943,1,0,0.90481086,1,1,random\25C\random_staircase_cycle313_cap1320p3mAh.csv,312520
random,Staircase,25C,313,1324.4,25.071023,24.8,25.7,1323.6,7016,1,0,0.89601515,1,1,random\25C\random_staircase_cycle313_cap1324p4mAh.csv,312181
random,Staircase,25C,313,1333.7,24.368423,24.1,25.0,1333.9,6815,1,0,0.90586158,1,1,random\25C\random_staircase_cycle313_cap1333p7mAh.csv,322769
random,Staircase,25C,313,1334.3,24.591133,24.3,25.1,1333.1,6834,1,0,0.9016759,1,1,random\25C\random_staircase_cycle313_cap1334p3mAh.csv,309087
random,Staircase,25C,313,1351.5,24.986792,24.7,25.5,1351.3,6731,1,0,0.9101623,1,1,random\25C\random_staircase_cycle313_cap1351p5mAh.csv,308039
random,Staircase,25C,313,1353.2,24.802403,24.6,25.5,1353.0,7615,1,0,0.91574745,1,1,random\25C\random_staircase_cycle313_cap1353p2mAh.csv,341399
random,Staircase,25C,313,1362.1,24.866181,24.7,25.1,1361.5,6866,1,0,0.91674519,1,1,random\25C\random_staircase_cycle313_cap1362p1mAh.csv,320193
random,Staircase,25C,315,1339.1,24.982791,24.7,25.6,1337.9,6735,1,0,0.89589884,1,1,random\25C\random_staircase_cycle315_cap1339p1mAh.csv,312578
random,Staircase,25C,317,1235.7,24.971232,24.7,25.5,1236.9,6535,1,0,0.83200916,1,1,random\25C\random_staircase_cycle317_cap1235p7mAh.csv,301591
random,Staircase,25C,317,1282.4,24.415688,24.2,25.4,1278.6,7254,1,0,0.87137324,1,1,random\25C\random_staircase_cycle317_cap1282p4mAh.csv,319299
random,Staircase,25C,317,1285.8,24.771435,24.5,25.4,1285.3,6403,1,0,0.87714032,1,1,random\25C\random_staircase_cycle317_cap1285p8mAh.csv,286411
random,Staircase,25C,317,1308.9,24.953377,24.9,25.2,1309.8,6945,1,0,0.89107495,1,1,random\25C\random_staircase_cycle317_cap1308p9mAh.csv,324893
random,Staircase,25C,317,1321.6,24.985432,24.7,25.7,1319.5,6336,1,0,0.89200864,1,1,random\25C\random_staircase_cycle317_cap1321p6mAh.csv,284272
random,Staircase,25C,318,1281.8,24.662973,24.4,25.4,1281.1,6560,1,0,0.87752447,1,1,random\25C\random_staircase_cycle318_cap1281p8mAh.csv,301363
random,Staircase,25C,318,1282.4,24.62737,24.4,24.9,1282.9,6244,1,0,0.87883772,1,1,random\25C\random_staircase_cycle318_cap1282p4mAh.csv,285797
random,Staircase,25C,318,1283.8,24.487099,24.1,25.8,1282.1,6294,1,0,0.87357104,1,2,random\25C\random_staircase_cycle318_cap1283p8mAh_rep01.csv,285347
random,Staircase,25C,318,1283.8,24.648169,24.4,25.1,1283.4,7073,1,0,0.87494037,2,2,random\25C\random_staircase_cycle318_cap1283p8mAh_rep02.csv,322610
random,Staircase,25C,318,1288.8,24.966177,24.8,25.4,1288.4,7415,1,0,0.87193018,1,1,random\25C\random_staircase_cycle318_cap1288p8mAh.csv,338019
random,Staircase,25C,318,1296.6,24.63892,24.3,25.2,1294.8,6146,1,0,0.87619949,1,1,random\25C\random_staircase_cycle318_cap1296p6mAh.csv,281961
random,Staircase,25C,318,1297.7,24.454967,24.1,25.3,1296.0,5798,1,0,0.88141004,1,1,random\25C\random_staircase_cycle318_cap1297p7mAh.csv,269871
random,Staircase,25C,318,1316.4,24.942457,24.6,25.6,1316.4,6675,1,0,0.88652435,1,1,random\25C\random_staircase_cycle318_cap1316p4mAh.csv,305048
random,Staircase,25C,318,1323.3,24.813539,24.6,26.1,1322.1,6692,1,0,0.8955133,1,1,random\25C\random_staircase_cycle318_cap1323p3mAh.csv,301540
random,Staircase,25C,318,1334.7,24.922098,24.7,25.8,1332.5,6186,1,0,0.89830394,1,1,random\25C\random_staircase_cycle318_cap1334p7mAh.csv,277456
random,Staircase,25C,320,1298.8,24.99777,24.6,25.9,1296.3,6054,1,0,0.86893691,1,1,random\25C\random_staircase_cycle320_cap1298p8mAh.csv,280831
random,Staircase,25C,322,1248.4,24.428739,24.1,25.0,1248.3,6639,1,0,0.84827071,1,1,random\25C\random_staircase_cycle322_cap1248p4mAh.csv,299329
random,Staircase,25C,322,1254.4,24.749551,24.5,25.3,1255.2,6123,1,0,0.85572004,1,1,random\25C\random_staircase_cycle322_cap1254p4mAh.csv,278541
random,Staircase,25C,322,1281.2,24.934357,24.8,25.1,1281.4,6706,1,0,0.87221731,1,1,random\25C\random_staircase_cycle322_cap1281p2mAh.csv,311298
random,Staircase,25C,322,1289.5,24.992709,24.7,25.7,1290.8,6378,1,0,0.87034287,1,1,random\25C\random_staircase_cycle322_cap1289p5mAh.csv,279778
random,Staircase,25C,323,1250.2,24.590856,24.4,25.1,1250.2,6037,1,0,0.85677083,1,1,random\25C\random_staircase_cycle323_cap1250p2mAh.csv,278582
random,Staircase,25C,323,1251.5,24.717444,24.4,25.1,1251.3,5400,1,0,0.85292715,1,1,random\25C\random_staircase_cycle323_cap1251p5mAh.csv,251039
random,Staircase,25C,323,1252.6,24.649933,24.3,25.2,1253.0,6707,1,0,0.85753406,1,1,random\25C\random_staircase_cycle323_cap1252p6mAh.csv,300046
random,Staircase,25C,323,1256.8,24.977323,24.7,25.5,1258.2,6522,1,0,0.85028077,1,1,random\25C\random_staircase_cycle323_cap1256p8mAh.csv,301046
random,Staircase,25C,323,1257.6,24.447835,24.1,25.5,1256.9,6351,1,0,0.85574306,1,1,random\25C\random_staircase_cycle323_cap1257p6mAh.csv,285143
random,Staircase,25C,323,1263.3,24.613333,24.3,25.4,1261.6,6060,1,0,0.85369645,1,1,random\25C\random_staircase_cycle323_cap1263p3mAh.csv,272430
random,Staircase,25C,323,1266.8,24.409606,24.0,25.7,1266.8,7277,1,0,0.86042247,1,1,random\25C\random_staircase_cycle323_cap1266p8mAh.csv,316712
random,Staircase,25C,323,1288.3,24.952134,24.6,25.3,1289.6,6349,1,0,0.86760051,1,1,random\25C\random_staircase_cycle323_cap1288p3mAh.csv,291532
random,Staircase,25C,323,1293.2,24.828973,24.5,25.5,1295.1,6230,1,0,0.8751438,1,1,random\25C\random_staircase_cycle323_cap1293p2mAh.csv,281351
random,Staircase,25C,323,1308.6,24.828505,24.6,25.1,1308.5,6883,1,0,0.88073765,1,1,random\25C\random_staircase_cycle323_cap1308p6mAh.csv,313211
random,Staircase,25C,325,1264.8,24.94973,24.6,26.0,1261.8,6294,1,0,0.84618987,1,1,random\25C\random_staircase_cycle325_cap1264p8mAh.csv,288136
random,Staircase,25C,327,1210.9,24.401033,24.2,25.3,1206.6,6391,1,0,0.82278997,1,1,random\25C\random_staircase_cycle327_cap1210p9mAh.csv,285107
random,Staircase,25C,327,1218.6,24.695066,24.5,25.5,1218.9,6830,1,0,0.83129818,1,1,random\25C\random_staircase_cycle327_cap1218p6mAh.csv,309051
random,Staircase,25C,327,1249.5,24.942056,24.8,25.1,1251.2,6672,1,0,0.85063653,1,1,random\25C\random_staircase_cycle327_cap1249p5mAh.csv,303407
random,Staircase,25C,327,1261.4,24.878762,24.7,25.6,1259.9,6154,1,0,0.85137689,1,1,random\25C\random_staircase_cycle327_cap1261p4mAh.csv,291538
random,Staircase,25C,328,1211.6,24.713585,24.4,25.3,1211.3,4689,1,0,0.83031798,1,1,random\25C\random_staircase_cycle328_cap1211p6mAh.csv,213314
random,Staircase,25C,328,1213.1,24.640602,24.4,25.0,1213.5,6113,1,0,0.82675663,1,1,random\25C\random_staircase_cycle328_cap1213p1mAh.csv,287667
random,Staircase,25C,328,1218.5,24.62587,24.3,25.4,1218.5,6235,1,0,0.83418909,1,1,random\25C\random_staircase_cycle328_cap1218p5mAh.csv,290870
random,Staircase,25C,328,1222.3,25.019712,24.8,25.9,1220.6,5631,1,0,0.82693999,1,1,random\25C\random_staircase_cycle328_cap1222p3mAh.csv,258236
random,Staircase,25C,328,1227.2,24.655484,24.3,25.3,1228.8,5771,1,0,0.82930126,1,1,random\25C\random_staircase_cycle328_cap1227p2mAh.csv,263567
random,Staircase,25C,328,1227.5,24.498806,24.1,25.5,1225.4,5696,1,0,0.8352613,1,1,random\25C\random_staircase_cycle328_cap1227p5mAh.csv,258944
random,Staircase,25C,328,1230.9,24.372577,24.0,25.0,1230.7,6130,1,0,0.83603885,1,1,random\25C\random_staircase_cycle328_cap1230p9mAh.csv,289666
random,Staircase,25C,328,1256.4,24.861824,24.6,25.4,1256.4,7028,1,0,0.84611758,1,1,random\25C\random_staircase_cycle328_cap1256p4mAh.csv,323966
random,Staircase,25C,328,1265.5,24.772888,24.5,25.3,1266.6,6178,1,0,0.85639846,1,1,random\25C\random_staircase_cycle328_cap1265p5mAh.csv,286860
random,Staircase,25C,328,1284.3,24.820681,24.7,25.1,1283.8,7195,1,0,0.86438282,1,1,random\25C\random_staircase_cycle328_cap1284p3mAh.csv,327108
random,Staircase,25C,330,1227.3,24.928645,24.6,25.7,1226.2,7139,1,0,0.82110122,1,1,random\25C\random_staircase_cycle330_cap1227p3mAh.csv,316874
random,Urban,25C,285,1485.2,24.840921,24.7,25.3,1467.5,11642,1,0,1.0,1,1,random\25C\random_urban_cycle285_cap1485p2mAh.csv,597954
random,Urban,25C,289,1432.3,24.952765,24.8,25.2,1427.0,8752,1,0,0.9643819,1,1,random\25C\random_urban_cycle289_cap1432p3mAh.csv,445668
random,Urban,25C,295,1465.9,24.642619,24.5,25.0,1449.9,9280,1,0,1.0,1,1,random\25C\random_urban_cycle295_cap1465p9mAh.csv,473431
random,Urban,25C,295,1471.7,24.252916,24.2,24.6,1455.5,13544,1,0,1.0,1,1,random\25C\random_urban_cycle295_cap1471p7mAh.csv,697226
random,Urban,25C,296,1459.2,24.576115,24.5,24.8,1444.6,8428,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1459p2mAh.csv,432725
random,Urban,25C,296,1460.7,24.599853,24.4,24.9,1444.4,8815,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1460p7mAh.csv,456861
random,Urban,25C,296,1467.3,24.530437,24.5,24.8,1451.2,12429,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1467p3mAh.csv,650919
random,Urban,25C,296,1468.9,24.972584,24.9,25.1,1457.0,8918,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1468p9mAh.csv,450412
random,Urban,25C,296,1469.6,24.267052,24.1,24.7,1453.2,9688,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1469p6mAh.csv,498803
random,Urban,25C,296,1472.3,24.231867,24.1,24.7,1457.6,9778,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1472p3mAh.csv,503660
random,Urban,25C,296,1477.7,24.643581,24.5,24.9,1467.3,13476,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1477p7mAh.csv,702058
random,Urban,25C,296,1478.1,24.932704,24.8,25.3,1459.9,9369,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1478p1mAh.csv,481482
random,Urban,25C,296,1479.8,24.466325,24.3,24.8,1463.7,9470,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1479p8mAh.csv,490220
random,Urban,25C,296,1481.6,24.781982,24.7,25.2,1470.6,13281,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1481p6mAh.csv,684198
random,Urban,25C,296,1484.9,24.818253,24.6,25.2,1470.9,10256,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1484p9mAh.csv,531731
random,Urban,25C,296,1485.8,24.811893,24.7,25.1,1473.7,9140,1,0,1.0,1,1,random\25C\random_urban_cycle296_cap1485p8mAh.csv,465817
random,Urban,25C,297,1372.7,24.910358,24.7,25.6,1367.5,9423,1,0,0.92425263,1,1,random\25C\random_urban_cycle297_cap1372p7mAh.csv,479274
random,Urban,25C,298,1494.7,24.821979,24.6,25.2,1475.5,10633,1,0,1.0,1,1,random\25C\random_urban_cycle298_cap1494p7mAh.csv,547631
random,Urban,25C,299,1417.1,24.634993,24.5,25.0,1410.9,10685,1,0,0.96670987,1,1,random\25C\random_urban_cycle299_cap1417p1mAh.csv,546281
random,Urban,25C,299,1419.9,24.41853,24.2,24.7,1414.0,7674,1,0,0.96480261,1,1,random\25C\random_urban_cycle299_cap1419p9mAh.csv,397617
random,Urban,25C,300,1411.9,24.596651,24.5,24.8,1405.2,7466,1,0,0.96758498,1,1,random\25C\random_urban_cycle300_cap1411p9mAh.csv,380480
random,Urban,25C,300,1412.3,24.64641,24.4,25.1,1406.3,8078,1,0,0.9668652,1,1,random\25C\random_urban_cycle300_cap1412p3mAh.csv,418630
